DATE,Measure,Value
19370412,TMAX,62
19370412,TOBS,56
19370413,TMIN,48
19370413,TMAX,71
19370413,TOBS,69
19370414,TMIN,53
19370414,TMAX,69
19370414,TOBS,63
19370415,TMIN,45
19370415,TMAX,66
19370415,TOBS,46
19370416,TMIN,39
19370416,TMAX,59
19370416,TOBS,57
19370417,TMIN,42
19370417,TMAX,84
19370417,TOBS,82
19370418,TMIN,54
19370418,TMAX,82
19370418,TOBS,55
19370419,TMIN,40
19370419,TMAX,72
19370419,TOBS,70
19370420,TMIN,40
19370420,TMAX,73
19370420,TOBS,65
19370421,TMIN,52
19370421,TMAX,69
19370421,TOBS,57
19370422,TMIN,42
19370422,TMAX,67
19370422,TOBS,65
19370423,TMIN,42
19370423,TMAX,85
19370423,TOBS,81
19370424,TMIN,54
19370424,TMAX,81
19370424,TOBS,62
19370425,TMIN,39
19370425,TMAX,64
19370425,TOBS,59
19370426,TMIN,40
19370426,TMAX,59
19370426,TOBS,49
19370427,TMIN,39
19370427,TMAX,51
19370427,TOBS,44
19370428,TMIN,39
19370428,TMAX,66
19370428,TOBS,61
19370429,TMIN,49
19370429,TMAX,72
19370429,TOBS,71
19370430,TMIN,50
19370430,TMAX,71
19370430,TOBS,68
19370501,TMIN,55
19370501,TMAX,73
19370501,TOBS,67
19370502,TMIN,53
19370502,TMAX,73
19370502,TOBS,67
19370503,TMIN,50
19370503,TMAX,67
19370503,TOBS,54
19370504,TMIN,51
19370504,TMAX,68
19370504,TOBS,63
19370505,TMIN,50
19370505,TMAX,63
19370505,TOBS,59
19370506,TMIN,41
19370506,TMAX,65
19370506,TOBS,62
19370507,TMIN,43
19370507,TMAX,63
19370507,TOBS,60
19370508,TMIN,40
19370508,TMAX,72
19370508,TOBS,71
19370509,TMIN,44
19370509,TMAX,72
19370509,TOBS,62
19370510,TMIN,40
19370510,TMAX,64
19370510,TOBS,61
19370511,TMIN,36
19370511,TMAX,75
19370511,TOBS,70
19370512,TMIN,46
19370512,TMAX,70
19370512,TOBS,66
19370513,TMIN,55
19370513,TMAX,66
19370513,TOBS,62
19370514,TMIN,44
19370514,TMAX,62
19370514,TOBS,50
19370515,TMIN,48
19370515,TMAX,59
19370515,TOBS,57
19370516,TMIN,50
19370516,TMAX,77
19370516,TOBS,79
19370517,TMIN,51
19370517,TMAX,73
19370517,TOBS,71
19370518,TMIN,42
19370518,TMAX,71
19370518,TOBS,50
19370519,TMIN,51
19370519,TMAX,64
19370519,TOBS,63
19370520,TMIN,40
19370520,TMAX,70
19370520,TOBS,68
19370521,TMIN,47
19370521,TMAX,86
19370521,TOBS,84
19370522,TMIN,58
19370522,TMAX,84
19370522,TOBS,62
19370523,TMIN,50
19370523,TMAX,74
19370523,TOBS,73
19370524,TMIN,53
19370524,TMAX,78
19370524,TOBS,77
19370525,TMIN,50
19370525,TMAX,82
19370525,TOBS,79
19370526,TMIN,59
19370526,TMAX,87
19370526,TOBS,81
19370527,TMIN,65
19370527,TMAX,86
19370527,TOBS,85
19370528,TMIN,63
19370528,TMAX,85
19370528,TOBS,76
19370529,TMIN,55
19370529,TMAX,83
19370529,TOBS,80
19370530,TMIN,55
19370530,TMAX,89
19370530,TOBS,87
19370531,TMIN,60
19370531,TMAX,92
19370531,TOBS,85
19370601,TMIN,65
19370601,TMAX,92
19370601,TOBS,80
19370602,TMIN,64
19370602,TMAX,90
19370602,TOBS,84
19370603,TMIN,64
19370603,TMAX,84
19370603,TOBS,75
19370604,TMIN,64
19370604,TMAX,83
19370604,TOBS,80
19370605,TMIN,65
19370605,TMAX,88
19370605,TOBS,73
19370606,TMIN,66
19370606,TMAX,78
19370606,TOBS,76
19370607,TMIN,57
19370607,TMAX,78
19370607,TOBS,76
19370608,TMIN,52
19370608,TMAX,81
19370608,TOBS,80
19370609,TMIN,56
19370609,TMAX,80
19370609,TOBS,70
19370610,TMIN,56
19370610,TMAX,73
19370610,TOBS,59
19370611,TMIN,55
19370611,TMAX,72
19370611,TOBS,71
19370612,TMIN,49
19370612,TMAX,80
19370612,TOBS,76
19370613,TMIN,53
19370613,TMAX,81
19370613,TOBS,80
19370614,TMIN,64
19370614,TMAX,84
19370614,TOBS,82
19370615,TMIN,60
19370615,TMAX,82
19370615,TOBS,76
19370616,TMIN,58
19370616,TMAX,86
19370616,TOBS,67
19370617,TMIN,66
19370617,TMAX,79
19370617,TOBS,75
19370618,TMIN,60
19370618,TMAX,75
19370618,TOBS,72
19370619,TMIN,56
19370619,TMAX,75
19370619,TOBS,72
19370620,TMIN,36
19370620,TMAX,87
19370620,TOBS,86
19370621,TMIN,70
19370621,TMAX,86
19370621,TOBS,83
19370622,TMIN,57
19370622,TMAX,83
19370622,TOBS,81
19370623,TMIN,56
19370623,TMAX,81
19370623,TOBS,75
19370624,TMIN,59
19370624,TMAX,85
19370624,TOBS,82
19370625,TMIN,64
19370625,TMAX,84
19370625,TOBS,81
19370626,TMIN,70
19370626,TMAX,87
19370626,TOBS,78
19370627,TMIN,69
19370627,TMAX,82
19370627,TOBS,81
19370628,TMIN,60
19370628,TMAX,84
19370628,TOBS,82
19370629,TMIN,56
19370629,TMAX,82
19370629,TOBS,75
19370630,TMIN,53
19370630,TMAX,75
19370630,TOBS,68
19370701,TMIN,46
19370701,TMAX,70
19370701,TOBS,68
19370702,TMIN,46
19370702,TMAX,82
19370702,TOBS,81
19370703,TMIN,58
19370703,TMAX,89
19370703,TOBS,84
19370704,TMIN,62
19370704,TMAX,84
19370704,TOBS,68
19370705,TMIN,61
19370705,TMAX,81
19370705,TOBS,80
19370706,TMIN,70
19370706,TMAX,86
19370706,TOBS,85
19370707,TMIN,62
19370707,TMAX,90
19370707,TOBS,88
19370708,TMIN,65
19370708,TMAX,88
19370708,TOBS,79
19370709,TMIN,67
19370709,TMAX,90
19370709,TOBS,75
19370710,TMIN,68
19370710,TMAX,90
19370710,TOBS,88
19370711,TMIN,70
19370711,TMAX,89
19370711,TOBS,87
19370712,TMIN,70
19370712,TMAX,89
19370712,TOBS,84
19370713,TMIN,69
19370713,TMAX,85
19370713,TOBS,76
19370714,TMIN,70
19370714,TMAX,90
19370714,TOBS,89
19370715,TMIN,74
19370715,TMAX,90
19370715,TOBS,89
19370716,TMIN,73
19370716,TMAX,91
19370716,TOBS,89
19370717,TMIN,68
19370717,TMAX,90
19370717,TOBS,77
19370718,TMIN,54
19370718,TMAX,79
19370718,TOBS,76
19370719,TMIN,55
19370719,TMAX,76
19370719,TOBS,72
19370720,TMIN,53
19370720,TMAX,78
19370720,TOBS,78
19370721,TMIN,53
19370721,TMAX,83
19370721,TOBS,83
19370722,TMIN,60
19370722,TMAX,88
19370722,TOBS,85
19370723,TMIN,58
19370723,TMAX,90
19370723,TOBS,86
19370724,TMIN,60
19370724,TMAX,90
19370724,TOBS,88
19370725,TMIN,64
19370725,TMAX,88
19370725,TOBS,70
19370726,TMIN,59
19370726,TMAX,75
19370726,TOBS,74
19370727,TMIN,50
19370727,TMAX,80
19370727,TOBS,79
19370728,TMIN,49
19370728,TMAX,84
19370728,TOBS,82
19370729,TMIN,53
19370729,TMAX,89
19370729,TOBS,87
19370730,TMIN,59
19370730,TMAX,89
19370730,TOBS,73
19370731,TMIN,61
19370731,TMAX,84
19370731,TOBS,81
19370801,TMIN,57
19370801,TMAX,83
19370801,TOBS,81
19370802,TMIN,58
19370802,TMAX,86
19370802,TOBS,83
19370803,TMIN,55
19370803,TMAX,90
19370803,TOBS,87
19370804,TMIN,60
19370804,TMAX,87
19370804,TOBS,81
19370805,TMIN,69
19370805,TMAX,81
19370805,TOBS,80
19370806,TMIN,62
19370806,TMAX,81
19370806,TOBS,75
19370807,TMIN,60
19370807,TMAX,90
19370807,TOBS,88
19370808,TMIN,65
19370808,TMAX,88
19370808,TOBS,71
19370809,TMIN,67
19370809,TMAX,86
19370809,TOBS,87
19370810,TMIN,68
19370810,TMAX,86
19370810,TOBS,85
19370811,TMIN,67
19370811,TMAX,92
19370811,TOBS,87
19370812,TMIN,64
19370812,TMAX,88
19370812,TOBS,80
19370813,TMIN,60
19370813,TMAX,80
19370813,TOBS,79
19370814,TMIN,58
19370814,TMAX,86
19370814,TOBS,83
19370815,TMIN,67
19370815,TMAX,88
19370815,TOBS,85
19370816,TMIN,60
19370816,TMAX,94
19370816,TOBS,92
19370817,TMIN,78
19370817,TMAX,94
19370817,TOBS,90
19370818,TMIN,70
19370818,TMAX,92
19370818,TOBS,81
19370819,TMIN,69
19370819,TMAX,91
19370819,TOBS,86
19370820,TMIN,71
19370820,TMAX,92
19370820,TOBS,80
19370821,TMIN,69
19370821,TMAX,90
19370821,TOBS,71
19370822,TMIN,67
19370822,TMAX,80
19370822,TOBS,76
19370823,TMIN,68
19370823,TMAX,80
19370823,TOBS,77
19370824,TMIN,63
19370824,TMAX,85
19370824,TOBS,81
19370825,TMIN,59
19370825,TMAX,82
19370825,TOBS,79
19370826,TMIN,62
19370826,TMAX,88
19370826,TOBS,84
19370827,TMIN,61
19370827,TMAX,86
19370827,TOBS,85
19370828,TMIN,61
19370828,TMAX,89
19370828,TOBS,85
19370829,TMIN,59
19370829,TMAX,90
19370829,TOBS,87
19370830,TMIN,62
19370830,TMAX,92
19370830,TOBS,82
19370831,TMIN,67
19370831,TMAX,90
19370831,TOBS,84
19370901,TMIN,67
19370901,TMAX,89
19370901,TOBS,81
19370902,TMIN,67
19370902,TMAX,93
19370902,TOBS,90
19370903,TMIN,65
19370903,TMAX,94
19370903,TOBS,81
19370904,TMIN,67
19370904,TMAX,89
19370904,TOBS,81
19370905,TMIN,59
19370905,TMAX,81
19370905,TOBS,67
19370906,TMIN,54
19370906,TMAX,77
19370906,TOBS,74
19370907,TMIN,51
19370907,TMAX,79
19370907,TOBS,76
19370908,TMIN,69
19370908,TMAX,83
19370908,TOBS,78
19370909,TMIN,70
19370909,TMAX,82
19370909,TOBS,79
19370910,TMIN,56
19370910,TMAX,87
19370910,TOBS,69
19370911,TMIN,63
19370911,TMAX,76
19370911,TOBS,71
19370912,TMIN,48
19370912,TMAX,74
19370912,TOBS,65
19370913,TMIN,59
19370913,TMAX,67
19370913,TOBS,60
19370914,TMIN,38
19370914,TMAX,74
19370914,TOBS,66
19370915,TMIN,52
19370915,TMAX,77
19370915,TOBS,67
19370916,TMIN,44
19370916,TMAX,70
19370916,TOBS,61
19370917,TMIN,34
19370917,TMAX,67
19370917,TOBS,59
19370918,TMIN,33
19370918,TMAX,74
19370918,TOBS,67
19370919,TMIN,47
19370919,TMAX,69
19370919,TOBS,64
19370920,TMIN,33
19370920,TMAX,72
19370920,TOBS,63
19370921,TMIN,33
19370921,TMAX,82
19370921,TOBS,68
19370922,TMIN,39
19370922,TMAX,89
19370922,TOBS,74
19370923,TMIN,47
19370923,TMAX,92
19370923,TOBS,80
19370924,TMIN,52
19370924,TMAX,87
19370924,TOBS,78
19370925,TMIN,54
19370925,TMAX,78
19370925,TOBS,59
19370926,TMIN,37
19370926,TMAX,66
19370926,TOBS,57
19370927,TMIN,35
19370927,TMAX,64
19370927,TOBS,57
19370928,TMIN,33
19370928,TMAX,70
19370928,TOBS,63
19370929,TMIN,45
19370929,TMAX,76
19370929,TOBS,68
19370930,TMIN,42
19370930,TMAX,86
19370930,TOBS,73
19371001,TMIN,45
19371001,TMAX,89
19371001,TOBS,73
19371002,TMIN,48
19371002,TMAX,80
19371002,TOBS,71
19371003,TMIN,59
19371003,TMAX,72
19371003,TOBS,64
19371004,TMIN,62
19371004,TMAX,68
19371004,TOBS,68
19371005,TMIN,66
19371005,TMAX,83
19371005,TOBS,77
19371006,TMIN,65
19371006,TMAX,83
19371006,TOBS,75
19371007,TMIN,46
19371007,TMAX,75
19371007,TOBS,52
19371008,TMIN,33
19371008,TMAX,65
19371008,TOBS,56
19371009,TMIN,43
19371009,TMAX,56
19371009,TOBS,47
19371010,TMIN,38
19371010,TMAX,66
19371010,TOBS,58
19371011,TMIN,44
19371011,TMAX,68
19371011,TOBS,64
19371012,TMIN,40
19371012,TMAX,75
19371012,TOBS,55
19371013,TMIN,38
19371013,TMAX,55
19371013,TOBS,47
19371014,TMIN,29
19371014,TMAX,52
19371014,TOBS,42
19371015,TMIN,20
19371015,TMAX,56
19371015,TOBS,48
19371016,TMIN,30
19371016,TMAX,61
19371016,TOBS,56
19371017,TMIN,35
19371017,TMAX,68
19371017,TOBS,65
19371018,TMIN,53
19371018,TMAX,66
19371018,TOBS,63
19371019,TMIN,48
19371019,TMAX,70
19371019,TOBS,49
19371020,TMIN,45
19371020,TMAX,60
19371020,TOBS,55
19371021,TMIN,43
19371021,TMAX,60
19371021,TOBS,52
19371022,TMIN,39
19371022,TMAX,52
19371022,TOBS,44
19371023,TMIN,33
19371023,TMAX,47
19371023,TOBS,37
19371024,TMIN,28
19371024,TMAX,44
19371024,TOBS,42
19371025,TMIN,27
19371025,TMAX,67
19371025,TOBS,61
19371026,TMIN,40
19371026,TMAX,64
19371026,TOBS,49
19371027,TMIN,43
19371027,TMAX,53
19371027,TOBS,48
19371028,TMIN,31
19371028,TMAX,60
19371028,TOBS,51
19371029,TMIN,30
19371029,TMAX,76
19371029,TOBS,69
19371030,TMIN,44
19371030,TMAX,78
19371030,TOBS,63
19371031,TMIN,31
19371031,TMAX,63
19371031,TOBS,53
19371101,TMIN,39
19371101,TMAX,70
19371101,TOBS,NA
19371102,TMIN,47
19371102,TMAX,61
19371102,TOBS,NA
19371103,TMIN,27
19371103,TMAX,47
19371103,TOBS,40
19371104,TMIN,19
19371104,TMAX,50
19371104,TOBS,NA
19371105,TMIN,35
19371105,TMAX,44
19371105,TOBS,NA
19371106,TMIN,29
19371106,TMAX,60
19371106,TOBS,52
19371107,TMIN,43
19371107,TMAX,69
19371107,TOBS,62
19371108,TMIN,53
19371108,TMAX,62
19371108,TOBS,58
19371109,TMIN,34
19371109,TMAX,66
19371109,TOBS,51
19371110,TMIN,29
19371110,TMAX,68
19371110,TOBS,52
19371111,TMIN,37
19371111,TMAX,52
19371111,TOBS,46
19371112,TMIN,37
19371112,TMAX,65
19371112,TOBS,58
19371113,TMIN,47
19371113,TMAX,67
19371113,TOBS,56
19371114,TMIN,35
19371114,TMAX,56
19371114,TOBS,38
19371115,TMIN,35
19371115,TMAX,41
19371115,TOBS,37
19371116,TMIN,32
19371116,TMAX,38
19371116,TOBS,36
19371117,TMIN,27
19371117,TMAX,36
19371117,TOBS,30
19371118,TMIN,16
19371118,TMAX,36
19371118,TOBS,32
19371119,TMIN,22
19371119,TMAX,33
19371119,TOBS,25
19371120,TMIN,15
19371120,TMAX,26
19371120,TOBS,22
19371121,TMIN,13
19371121,TMAX,34
19371121,TOBS,26
19371122,TMIN,12
19371122,TMAX,39
19371122,TOBS,27
19371123,TMIN,8
19371123,TMAX,43
19371123,TOBS,32
19371124,TMIN,11
19371124,TMAX,54
19371124,TOBS,34
19371125,TMIN,18
19371125,TMAX,58
19371125,TOBS,48
19371126,TMIN,46
19371126,TMAX,52
19371126,TOBS,49
19371127,TMIN,46
19371127,TMAX,61
19371127,TOBS,54
19371128,TMIN,26
19371128,TMAX,56
19371128,TOBS,28
19371129,TMIN,18
19371129,TMAX,44
19371129,TOBS,38
19371130,TMIN,16
19371130,TMAX,38
19371130,TOBS,NA
19371201,TMIN,15
19371201,TMAX,42
19371201,TOBS,31
19371202,TMIN,11
19371202,TMAX,42
19371202,TOBS,30
19371203,TMIN,13
19371203,TMAX,46
19371203,TOBS,34
19371204,TMIN,29
19371204,TMAX,46
19371204,TOBS,38
19371205,TMIN,21
19371205,TMAX,39
19371205,TOBS,24
19371206,TMIN,10
19371206,TMAX,25
19371206,TOBS,17
19371207,TMIN,7
19371207,TMAX,25
19371207,TOBS,25
19371208,TMIN,13
19371208,TMAX,28
19371208,TOBS,16
19371209,TMIN,7
19371209,TMAX,25
19371209,TOBS,22
19371210,TMIN,9
19371210,TMAX,28
19371210,TOBS,24
19371211,TMIN,5
19371211,TMAX,25
19371211,TOBS,19
19371212,TMIN,8
19371212,TMAX,26
19371212,TOBS,24
19371213,TMIN,20
19371213,TMAX,27
19371213,TOBS,26
19371214,TMIN,22
19371214,TMAX,29
19371214,TOBS,28
19371215,TMIN,NA
19371215,TMAX,46
19371215,TOBS,45
19371216,TMIN,NA
19371216,TMAX,47
19371216,TOBS,43
19371217,TMIN,35
19371217,TMAX,44
19371217,TOBS,37
19371218,TMIN,31
19371218,TMAX,38
19371218,TOBS,34
19371219,TMIN,28
19371219,TMAX,36
19371219,TOBS,33
19371220,TMIN,25
19371220,TMAX,34
19371220,TOBS,33
19371221,TMIN,27
19371221,TMAX,46
19371221,TOBS,43
19371222,TMIN,33
19371222,TMAX,44
19371222,TOBS,33
19371223,TMIN,23
19371223,TMAX,43
19371223,TOBS,33
19371224,TMIN,26
19371224,TMAX,48
19371224,TOBS,47
19371225,TMIN,30
19371225,TMAX,48
19371225,TOBS,33
19371226,TMIN,19
19371226,TMAX,47
19371226,TOBS,35
19371227,TMIN,24
19371227,TMAX,41
19371227,TOBS,40
19371228,TMIN,34
19371228,TMAX,42
19371228,TOBS,36
19371229,TMIN,31
19371229,TMAX,50
19371229,TOBS,41
19371230,TMIN,24
19371230,TMAX,49
19371230,TOBS,44
19371231,TMIN,41
19371231,TMAX,66
19371231,TOBS,55
19380101,TMIN,31
19380101,TMAX,56
19380101,TOBS,40
19380102,TMIN,19
19380102,TMAX,40
19380102,TOBS,29
19380103,TMIN,14
19380103,TMAX,40
19380103,TOBS,35
19380104,TMIN,20
19380104,TMAX,47
19380104,TOBS,38
19380105,TMIN,21
19380105,TMAX,50
19380105,TOBS,39
19380106,TMIN,20
19380106,TMAX,51
19380106,TOBS,44
19380107,TMIN,24
19380107,TMAX,45
19380107,TOBS,26
19380108,TMIN,13
19380108,TMAX,27
19380108,TOBS,18
19380109,TMIN,3
19380109,TMAX,35
19380109,TOBS,30
19380110,TMIN,26
19380110,TMAX,37
19380110,TOBS,36
19380111,TMIN,28
19380111,TMAX,43
19380111,TOBS,39
19380112,TMIN,29
19380112,TMAX,40
19380112,TOBS,31
19380113,TMIN,19
19380113,TMAX,37
19380113,TOBS,31
19380114,TMIN,24
19380114,TMAX,41
19380114,TOBS,33
19380115,TMIN,25
19380115,TMAX,35
19380115,TOBS,33
19380116,TMIN,29
19380116,TMAX,48
19380116,TOBS,39
19380117,TMIN,26
19380117,TMAX,51
19380117,TOBS,40
19380118,TMIN,26
19380118,TMAX,42
19380118,TOBS,29
19380119,TMIN,19
19380119,TMAX,40
19380119,TOBS,31
19380120,TMIN,21
19380120,TMAX,45
19380120,TOBS,42
19380121,TMIN,27
19380121,TMAX,47
19380121,TOBS,45
19380122,TMIN,37
19380122,TMAX,50
19380122,TOBS,45
19380123,TMIN,28
19380123,TMAX,47
19380123,TOBS,46
19380124,TMIN,40
19380124,TMAX,59
19380124,TOBS,42
19380125,TMIN,9
19380125,TMAX,43
19380125,TOBS,11
19380126,TMIN,5
19380126,TMAX,14
19380126,TOBS,12
19380127,TMIN,6
19380127,TMAX,20
19380127,TOBS,16
19380128,TMIN,-5
19380128,TMAX,25
19380128,TOBS,21
19380129,TMIN,16
19380129,TMAX,50
19380129,TOBS,47
19380130,TMIN,32
19380130,TMAX,49
19380130,TOBS,34
19380131,TMIN,11
19380131,TMAX,35
19380131,TOBS,21
19380201,TMIN,10
19380201,TMAX,34
19380201,TOBS,31
19380202,TMIN,25
19380202,TMAX,48
19380202,TOBS,45
19380203,TMIN,37
19380203,TMAX,57
19380203,TOBS,49
19380204,TMIN,25
19380204,TMAX,50
19380204,TOBS,40
19380205,TMIN,35
19380205,TMAX,61
19380205,TOBS,59
19380206,TMIN,54
19380206,TMAX,62
19380206,TOBS,56
19380207,TMIN,35
19380207,TMAX,56
19380207,TOBS,44
19380208,TMIN,24
19380208,TMAX,61
19380208,TOBS,53
19380209,TMIN,44
19380209,TMAX,66
19380209,TOBS,64
19380210,TMIN,34
19380210,TMAX,65
19380210,TOBS,36
19380211,TMIN,32
19380211,TMAX,46
19380211,TOBS,45
19380212,TMIN,40
19380212,TMAX,60
19380212,TOBS,57
19380213,TMIN,44
19380213,TMAX,72
19380213,TOBS,68
19380214,TMIN,40
19380214,TMAX,68
19380214,TOBS,43
19380215,TMIN,23
19380215,TMAX,44
19380215,TOBS,32
19380216,TMIN,25
19380216,TMAX,43
19380216,TOBS,41
19380217,TMIN,37
19380217,TMAX,58
19380217,TOBS,55
19380218,TMIN,45
19380218,TMAX,56
19380218,TOBS,47
19380219,TMIN,34
19380219,TMAX,48
19380219,TOBS,37
19380220,TMIN,28
19380220,TMAX,39
19380220,TOBS,31
19380221,TMIN,24
19380221,TMAX,34
19380221,TOBS,33
19380222,TMIN,31
19380222,TMAX,46
19380222,TOBS,41
19380223,TMIN,32
19380223,TMAX,43
19380223,TOBS,36
19380224,TMIN,29
19380224,TMAX,36
19380224,TOBS,32
19380225,TMIN,23
19380225,TMAX,33
19380225,TOBS,31
19380226,TMIN,29
19380226,TMAX,47
19380226,TOBS,34
19380227,TMIN,32
19380227,TMAX,45
19380227,TOBS,35
19380228,TMIN,16
19380228,TMAX,36
19380228,TOBS,30
19380301,TMIN,16
19380301,TMAX,50
19380301,TOBS,45
19380302,TMIN,28
19380302,TMAX,51
19380302,TOBS,50
19380303,TMIN,27
19380303,TMAX,50
19380303,TOBS,30
19380304,TMIN,22
19380304,TMAX,40
19380304,TOBS,39
19380305,TMIN,34
19380305,TMAX,64
19380305,TOBS,44
19380306,TMIN,27
19380306,TMAX,44
19380306,TOBS,33
19380307,TMIN,25
19380307,TMAX,48
19380307,TOBS,46
19380308,TMIN,27
19380308,TMAX,55
19380308,TOBS,52
19380309,TMIN,26
19380309,TMAX,52
19380309,TOBS,38
19380310,TMIN,31
19380310,TMAX,49
19380310,TOBS,46
19380311,TMIN,24
19380311,TMAX,50
19380311,TOBS,48
19380312,TMIN,26
19380312,TMAX,65
19380312,TOBS,60
19380313,TMIN,49
19380313,TMAX,61
19380313,TOBS,52
19380314,TMIN,37
19380314,TMAX,53
19380314,TOBS,39
19380315,TMIN,33
19380315,TMAX,54
19380315,TOBS,52
19380316,TMIN,48
19380316,TMAX,70
19380316,TOBS,57
19380317,TMIN,38
19380317,TMAX,58
19380317,TOBS,42
19380318,TMIN,28
19380318,TMAX,65
19380318,TOBS,61
19380319,TMIN,37
19380319,TMAX,70
19380319,TOBS,62
19380320,TMIN,31
19380320,TMAX,71
19380320,TOBS,67
19380321,TMIN,32
19380321,TMAX,78
19380321,TOBS,75
19380322,TMIN,46
19380322,TMAX,83
19380322,TOBS,75
19380323,TMIN,43
19380323,TMAX,75
19380323,TOBS,45
19380324,TMIN,28
19380324,TMAX,55
19380324,TOBS,53
19380325,TMIN,31
19380325,TMAX,60
19380325,TOBS,57
19380326,TMIN,45
19380326,TMAX,60
19380326,TOBS,47
19380327,TMIN,28
19380327,TMAX,59
19380327,TOBS,51
19380328,TMIN,28
19380328,TMAX,66
19380328,TOBS,62
19380329,TMIN,52
19380329,TMAX,75
19380329,TOBS,68
19380330,TMIN,52
19380330,TMAX,68
19380330,TOBS,64
19380331,TMIN,54
19380331,TMAX,70
19380331,TOBS,67
19380401,TMIN,35
19380401,TMAX,54
19380401,TOBS,50
19380402,TMIN,31
19380402,TMAX,58
19380402,TOBS,35
19380403,TMIN,26
19380403,TMAX,54
19380403,TOBS,52
19380404,TMIN,27
19380404,TMAX,53
19380404,TOBS,49
19380405,TMIN,31
19380405,TMAX,56
19380405,TOBS,53
19380406,TMIN,36
19380406,TMAX,54
19380406,TOBS,40
19380407,TMIN,34
19380407,TMAX,42
19380407,TOBS,40
19380408,TMIN,36
19380408,TMAX,59
19380408,TOBS,45
19380409,TMIN,31
19380409,TMAX,46
19380409,TOBS,42
19380410,TMIN,25
19380410,TMAX,67
19380410,TOBS,54
19380411,TMIN,28
19380411,TMAX,66
19380411,TOBS,60
19380412,TMIN,39
19380412,TMAX,73
19380412,TOBS,68
19380413,TMIN,42
19380413,TMAX,74
19380413,TOBS,75
19380414,TMIN,47
19380414,TMAX,78
19380414,TOBS,73
19380415,TMIN,50
19380415,TMAX,79
19380415,TOBS,76
19380416,TMIN,47
19380416,TMAX,78
19380416,TOBS,72
19380417,TMIN,58
19380417,TMAX,79
19380417,TOBS,76
19380418,TMIN,55
19380418,TMAX,76
19380418,TOBS,68
19380419,TMIN,40
19380419,TMAX,82
19380419,TOBS,79
19380420,TMIN,55
19380420,TMAX,79
19380420,TOBS,61
19380421,TMIN,38
19380421,TMAX,71
19380421,TOBS,65
19380422,TMIN,40
19380422,TMAX,65
19380422,TOBS,55
19380423,TMIN,29
19380423,TMAX,61
19380423,TOBS,60
19380424,TMIN,47
19380424,TMAX,76
19380424,TOBS,73
19380425,TMIN,46
19380425,TMAX,77
19380425,TOBS,73
19380426,TMIN,45
19380426,TMAX,84
19380426,TOBS,81
19380427,TMIN,51
19380427,TMAX,84
19380427,TOBS,81
19380428,TMIN,61
19380428,TMAX,81
19380428,TOBS,75
19380429,TMIN,50
19380429,TMAX,75
19380429,TOBS,66
19380430,TMIN,44
19380430,TMAX,70
19380430,TOBS,65
19380501,TMIN,31
19380501,TMAX,71
19380501,TOBS,60
19380502,TMIN,36
19380502,TMAX,82
19380502,TOBS,81
19380503,TMIN,51
19380503,TMAX,NA
19380503,TOBS,84
19380504,TMIN,53
19380504,TMAX,81
19380504,TOBS,81
19380505,TMIN,58
19380505,TMAX,82
19380505,TOBS,69
19380506,TMIN,42
19380506,TMAX,76
19380506,TOBS,73
19380507,TMIN,41
19380507,TMAX,79
19380507,TOBS,75
19380508,TMIN,54
19380508,TMAX,78
19380508,TOBS,55
19380509,TMIN,37
19380509,TMAX,63
19380509,TOBS,59
19380510,TMIN,47
19380510,TMAX,67
19380510,TOBS,63
19380511,TMIN,42
19380511,TMAX,63
19380511,TOBS,55
19380512,TMIN,28
19380512,TMAX,62
19380512,TOBS,58
19380513,TMIN,28
19380513,TMAX,66
19380513,TOBS,64
19380514,TMIN,45
19380514,TMAX,64
19380514,TOBS,47
19380515,TMIN,44
19380515,TMAX,65
19380515,TOBS,55
19380516,TMIN,42
19380516,TMAX,69
19380516,TOBS,66
19380517,TMIN,44
19380517,TMAX,66
19380517,TOBS,65
19380518,TMIN,59
19380518,TMAX,78
19380518,TOBS,77
19380519,TMIN,64
19380519,TMAX,86
19380519,TOBS,83
19380520,TMIN,66
19380520,TMAX,84
19380520,TOBS,82
19380521,TMIN,60
19380521,TMAX,82
19380521,TOBS,67
19380522,TMIN,55
19380522,TMAX,72
19380522,TOBS,71
19380523,TMIN,62
19380523,TMAX,78
19380523,TOBS,67
19380524,TMIN,52
19380524,TMAX,67
19380524,TOBS,63
19380525,TMIN,41
19380525,TMAX,75
19380525,TOBS,74
19380526,TMIN,48
19380526,TMAX,80
19380526,TOBS,77
